GoId:ID(GO),GoTermName,GoTermType,:LABEL
900,Mrna regulatory element binding translation repressor activity,Molecular_function,GO
901,"Translation repressor activity, non-nucleic acid binding",Molecular_function,GO
902,Cell morphogenesis,Biological_process,GO
905,Sporocarp development involved in asexual reproduction,Biological_process,GO
906,"6,7-dimethyl-8-ribityllumazine synthase activity",Molecular_function,GO
907,Sulfonate dioxygenase activity,Molecular_function,GO
908,Taurine dioxygenase activity,Molecular_function,GO
909,Sporocarp development involved in sexual reproduction,Biological_process,GO
910,Cytokinesis,Biological_process,GO
911,Cytokinesis by cell plate formation,Biological_process,GO
912,Assembly of actomyosin apparatus involved in cytokinesis,Biological_process,GO
913,Preprophase band assembly,Biological_process,GO
914,Phragmoplast assembly,Biological_process,GO
915,Actomyosin contractile ring assembly,Biological_process,GO
916,Actomyosin contractile ring contraction,Biological_process,GO
917,Division septum assembly,Biological_process,GO
918,Division septum site selection,Biological_process,GO
919,Cell plate assembly,Biological_process,GO
920,Septum digestion after cytokinesis,Biological_process,GO
921,Septin ring assembly,Biological_process,GO
922,Spindle pole,Cellular_component,GO
923,Equatorial microtubule organizing center,Cellular_component,GO
930,Gamma-tubulin complex,Cellular_component,GO
931,Gamma-tubulin ring complex,Cellular_component,GO
932,P-body,Cellular_component,GO
933,Adventitious septum,Cellular_component,GO
934,Porous cell septum,Cellular_component,GO
935,Division septum,Cellular_component,GO
936,Primary cell septum,Cellular_component,GO
937,Dolipore septum,Cellular_component,GO
938,Garp complex,Cellular_component,GO
939,Inner kinetochore,Cellular_component,GO
940,Outer kinetochore,Cellular_component,GO
943,Retrotransposon nucleocapsid,Cellular_component,GO
947,Amino acid catabolic process to alcohol via ehrlich pathway,Biological_process,GO
948,Amino acid catabolic process to carboxylic acid via ehrlich pathway,Biological_process,GO
949,Aromatic amino acid family catabolic process to alcohol via ehrlich pathway,Biological_process,GO
950,Branched-chain amino acid catabolic process to alcohol via ehrlich pathway,Biological_process,GO
951,Methionine catabolic process to 3-methylthiopropanol,Biological_process,GO
952,Aromatic amino acid family catabolic process to carboxylic acid via ehrlich pathway,Biological_process,GO
953,Branched-chain amino acid catabolic process to carboxylic acid via ehrlich pathway,Biological_process,GO
954,Methionine catabolic process to 3-methylthiopropanoate,Biological_process,GO
955,Amino acid catabolic process via ehrlich pathway,Biological_process,GO
956,Nuclear-transcribed mrna catabolic process,Biological_process,GO
957,Mitochondrial rna catabolic process,Biological_process,GO
958,Mitochondrial mrna catabolic process,Biological_process,GO
959,Mitochondrial rna metabolic process,Biological_process,GO
960,Regulation of mitochondrial rna catabolic process,Biological_process,GO
961,Negative regulation of mitochondrial rna catabolic process,Biological_process,GO
962,Positive regulation of mitochondrial rna catabolic process,Biological_process,GO
963,Mitochondrial rna processing,Biological_process,GO
964,Mitochondrial rna 5'-end processing,Biological_process,GO
965,Mitochondrial rna 3'-end processing,Biological_process,GO
966,Rna 5'-end processing,Biological_process,GO
967,Rrna 5'-end processing,Biological_process,GO
968,Trna exon ligation,Biological_process,GO
972,Transcription-dependent tethering of rna polymerase ii gene dna at nuclear periphery,Biological_process,GO
973,Post-transcriptional tethering of rna polymerase ii gene dna at nuclear periphery,Biological_process,GO
974,Prp19 complex,Cellular_component,GO
976,Transcription cis-regulatory region binding,Molecular_function,GO
977,Rna polymerase ii transcription regulatory region sequence-specific dna binding,Molecular_function,GO
978,Rna polymerase ii cis-regulatory region sequence-specific dna binding,Molecular_function,GO
979,Rna polymerase ii core promoter sequence-specific dna binding,Molecular_function,GO
981,"Dna-binding transcription factor activity, rna polymerase ii-specific",Molecular_function,GO
987,Cis-regulatory region sequence-specific dna binding,Molecular_function,GO
992,Rna polymerase iii cis-regulatory region sequence-specific dna binding,Molecular_function,GO
993,Rna polymerase ii complex binding,Molecular_function,GO
994,Rna polymerase iii core binding,Molecular_function,GO
995,Rna polymerase iii general transcription initiation factor activity,Molecular_function,GO
1000,Bacterial-type rna polymerase core enzyme binding,Molecular_function,GO
1001,Mitochondrial single-subunit type rna polymerase binding,Molecular_function,GO
1002,Rna polymerase iii type 1 promoter sequence-specific dna binding,Molecular_function,GO
1003,Rna polymerase iii type 2 promoter sequence-specific dna binding,Molecular_function,GO
1006,Rna polymerase iii type 3 promoter sequence-specific dna binding,Molecular_function,GO
1010,Rna polymerase ii sequence-specific dna-binding transcription factor recruiting activity,Molecular_function,GO
1014,Snorna transcription by rna polymerase iii,Biological_process,GO
1015,Snorna transcription by rna polymerase ii,Biological_process,GO
1016,Rna polymerase iii transcription regulatory region sequence-specific dna binding,Molecular_function,GO
1018,Mitochondrial promoter sequence-specific dna binding,Molecular_function,GO
1019,Plastid promoter transcription regulatory region sequence-specific dna binding,Molecular_function,GO
1025,Rna polymerase iii general transcription initiation factor binding,Molecular_function,GO
1039,Rna polymerase iii hybrid type promoter sequence-specific dna binding,Molecular_function,GO
1042,Rna polymerase i core binding,Molecular_function,GO
1046,Core promoter sequence-specific dna binding,Molecular_function,GO
1048,Rna polymerase iv core binding,Molecular_function,GO
1049,Rna polymerase v core binding,Molecular_function,GO
1050,Single-subunit type rna polymerase binding,Molecular_function,GO
1051,Plastid single-subunit type rna polymerase binding,Molecular_function,GO
1052,Plastid pep rna polymerase core enzyme binding,Molecular_function,GO
1054,Rna polymerase i activity,Molecular_function,GO
1055,Rna polymerase ii activity,Molecular_function,GO
1056,Rna polymerase iii activity,Molecular_function,GO
1057,Rna polymerase iv activity,Molecular_function,GO
1058,Rna polymerase v activity,Molecular_function,GO
1059,Transcription by rna polymerase iv,Biological_process,GO
1060,Transcription by rna polymerase v,Biological_process,GO
1064,Single subunit type rna polymerase activity,Molecular_function,GO
1065,Mitochondrial single subunit type rna polymerase activity,Molecular_function,GO
1066,Plastid single subunit type rna polymerase activity,Molecular_function,GO
1067,Transcription regulatory region nucleic acid binding,Molecular_function,GO
1068,Transcription regulatory region rna binding,Molecular_function,GO
1069,Regulatory region rna binding,Molecular_function,GO
1070,Rna-binding transcription regulator activity,Molecular_function,GO
1072,"Transcription antitermination factor activity, rna binding",Molecular_function,GO
1073,"Transcription antitermination factor activity, dna binding",Molecular_function,GO
1079,Nitrogen catabolite regulation of transcription from rna polymerase ii promoter,Biological_process,GO
1080,Nitrogen catabolite activation of transcription from rna polymerase ii promoter,Biological_process,GO
1081,Nitrogen catabolite repression of transcription from rna polymerase ii promoter,Biological_process,GO
1091,Rna polymerase ii general transcription initiation factor binding,Molecular_function,GO
1092,Tfiia-class transcription factor complex binding,Molecular_function,GO
1093,Tfiib-class transcription factor binding,Molecular_function,GO
1094,Tfiid-class transcription factor complex binding,Molecular_function,GO
1095,Tfiie-class transcription factor complex binding,Molecular_function,GO
1096,Tfiif-class transcription factor complex binding,Molecular_function,GO
1097,Tfiih-class transcription factor complex binding,Molecular_function,GO
1098,Basal transcription machinery binding,Molecular_function,GO
1099,Basal rna polymerase ii transcription machinery binding,Molecular_function,GO
1100,Negative regulation of exit from mitosis,Biological_process,GO
1101,Response to acid chemical,Biological_process,GO
1108,Bacterial-type rna polymerase holo enzyme binding,Molecular_function,GO
1109,Promoter clearance during dna-templated transcription,Biological_process,GO
1110,Rna polymerase iii promoter clearance,Biological_process,GO
1111,Rna polymerase ii promoter clearance,Biological_process,GO
1112,Dna-templated transcription open complex formation,Biological_process,GO
1113,Transcription open complex formation at rna polymerase ii promoter,Biological_process,GO
1114,Protein-dna-rna complex,Cellular_component,GO
1115,Protein-dna-rna complex organization,Biological_process,GO
1116,Protein-dna-rna complex assembly,Biological_process,GO
1117,Protein-dna-rna complex disassembly,Biological_process,GO
1118,Transcription ternary complex disassembly,Biological_process,GO
1119,Protein-dna-rna complex remodeling,Biological_process,GO
1120,Protein-dna complex remodeling,Biological_process,GO
1139,Rna polymerase ii complex recruiting activity,Molecular_function,GO
1147,Transcription termination site sequence-specific dna binding,Molecular_function,GO
1154,Tfiiib-class transcription factor complex binding,Molecular_function,GO
1155,Tfiiia-class transcription factor binding,Molecular_function,GO
1156,Tfiiic-class transcription factor complex binding,Molecular_function,GO
1161,Intronic transcription regulatory region sequence-specific dna binding,Molecular_function,GO
1162,Rna polymerase ii intronic transcription regulatory region sequence-specific dna binding,Molecular_function,GO
1163,Rna polymerase i transcription regulatory region sequence-specific dna binding,Molecular_function,GO
1164,Rna polymerase i core promoter sequence-specific dna binding,Molecular_function,GO
1165,Rna polymerase i cis-regulatory region sequence-specific dna binding,Molecular_function,GO
1171,Reverse transcription,Biological_process,GO
1172,Rna-templated transcription,Biological_process,GO
1173,Dna-templated transcriptional start site selection,Biological_process,GO
1174,Transcriptional start site selection at rna polymerase ii promoter,Biological_process,GO
1175,Transcriptional start site selection at rna polymerase iii promoter,Biological_process,GO
1177,Regulation of transcription open complex formation at rna polymerase ii promoter,Biological_process,GO
1178,Regulation of transcriptional start site selection at rna polymerase ii promoter,Biological_process,GO
1179,Rna polymerase i general transcription initiation factor binding,Molecular_function,GO
1181,Rna polymerase i general transcription initiation factor activity,Molecular_function,GO
1182,Rna polymerase i promoter clearance,Biological_process,GO
1188,Rna polymerase i preinitiation complex assembly,Biological_process,GO
1192,Maintenance of transcriptional fidelity during transcription elongation,Biological_process,GO
1193,Maintenance of transcriptional fidelity during transcription elongation by rna polymerase ii,Biological_process,GO
1195,Maintenance of transcriptional fidelity during transcription elongation by rna polymerase iii,Biological_process,GO
1216,Dna-binding transcription activator activity,Molecular_function,GO
1217,Dna-binding transcription repressor activity,Molecular_function,GO
1221,Transcription coregulator binding,Molecular_function,GO
1222,Transcription corepressor binding,Molecular_function,GO
1223,Transcription coactivator binding,Molecular_function,GO
1227,"Dna-binding transcription repressor activity, rna polymerase ii-specific",Molecular_function,GO
1228,"Dna-binding transcription activator activity, rna polymerase ii-specific",Molecular_function,GO
1325,Formation of extrachromosomal circular dna,Biological_process,GO
1326,Replication of extrachromosomal circular dna,Biological_process,GO
1400,Mating projection base,Cellular_component,GO
1401,Sam complex,Cellular_component,GO
1402,Signal transduction involved in filamentous growth,Biological_process,GO
1403,Invasive growth in response to glucose limitation,Biological_process,GO
1405,"Pam complex, tim23 associated import motor",Cellular_component,GO
1406,Glycerophosphodiester transmembrane transporter activity,Molecular_function,GO
1407,Glycerophosphodiester transmembrane transport,Biological_process,GO
1408,Guanine nucleotide transport,Biological_process,GO
1409,Guanine nucleotide transmembrane transporter activity,Molecular_function,GO
1410,Chlamydospore formation,Biological_process,GO
1411,Hyphal tip,Cellular_component,GO
1501,Skeletal system development,Biological_process,GO
1502,Cartilage condensation,Biological_process,GO
1503,Ossification,Biological_process,GO
1504,Neurotransmitter uptake,Biological_process,GO
1507,Acetylcholine catabolic process in synaptic cleft,Biological_process,GO
1508,Action potential,Biological_process,GO
1510,Rna methylation,Biological_process,GO
1512,Dihydronicotinamide riboside quinone reductase activity,Molecular_function,GO
1514,Selenocysteine incorporation,Biological_process,GO
1515,Opioid peptide activity,Molecular_function,GO
1516,Prostaglandin biosynthetic process,Biological_process,GO
1517,N-acetylglucosamine 6-o-sulfotransferase activity,Molecular_function,GO
1518,Voltage-gated sodium channel complex,Cellular_component,GO
1519,Peptide amidation,Biological_process,GO
