NodeType: Drug | Name: 3,5-Dimethyl-1-(3-Nitrophenyl)-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester | DrugId: DB01959
NodeType: Drug | Name: Benzoylformic Acid | DrugId: DB02279
NodeType: Drug | Name: (R)-Mandelic acid | DrugId: DB02280
NodeType: Drug | Name: Formycin | DrugId: DB02281
NodeType: Drug | Name: 5'-S-methyl-5'-thioadenosine | DrugId: DB02282
NodeType: Drug | Name: 2-Phenylamino-Ethanesulfonic Acid | DrugId: DB02283
NodeType: Drug | Name: 2-amino-3-(4-amino-1H-indol-3-yl)propanoic acid | DrugId: DB02286
NodeType: Drug | Name: 2-(2-hydroxy-phenyl)-3H-benzoimidazole-5-carboxamidine | DrugId: DB02287
NodeType: Drug | Name: CRA-9334 | DrugId: DB02288
NodeType: Drug | Name: 2-Aminopropanedioic Acid | DrugId: DB02289
NodeType: Drug | Name: 3-{2,6,8-trioxo-9-[(2S,3S,4R)-2,3,4,5-tetrahydroxypentyl]-1,2,3,6,8,9-hexahydro-7H-purin-7-Yl}propyl dihydrogen phosphate | DrugId: DB02290
NodeType: Drug | Name: Irosustat | DrugId: DB02292
NodeType: Drug | Name: (2S)-2,3-bis{[(3R,7R)-3,7,11,15-tetramethylhexadecyl]oxy}propyl (2R)-2-hydroxy-3-[(hydroxyphosphinato)oxy]propyl phosphate | DrugId: DB02293
NodeType: Drug | Name: (5R,6S,7S,8S)-5-hydroxymethyl-6,7,8-trihydroxy-tetrazolo[1,5-A]piperidine | DrugId: DB02294
NodeType: Drug | Name: N-[3-(Dimethylamino)Propyl]-2-({[4-({[4-(Formylamino)-1-Methyl-1h-Pyrrol-2-Yl]Carbonyl}Amino)-1-Methyl-1h-Pyrrol-2-Yl]Carbonyl}Amino)-5-Isopropyl-1,3-Thiazole-4-Carboxamide | DrugId: DB02295
NodeType: Drug | Name: Isoamyl alcohol | DrugId: DB02296
NodeType: Drug | Name: 2-Amino-6-Chloropyrazine | DrugId: DB02297
NodeType: Drug | Name: 5-Hydroxyamino-3-Methyl-Pyrrolidine-2-Carboxylic Acid | DrugId: DB02298
NodeType: Drug | Name: Arginineamide | DrugId: DB02299
NodeType: Drug | Name: Calcipotriol | DrugId: DB02300
NodeType: Drug | Name: 5,10-Methylene-6-Hydrofolic Acid | DrugId: DB02301
NodeType: Drug | Name: Symmetric dimethylarginine | DrugId: DB02302
NodeType: Drug | Name: (5S)-5-Iododihydro-2,4(1H,3H)-pyrimidinedione | DrugId: DB02303
NodeType: Drug | Name: Prostaglandin B2 | DrugId: DB02304
NodeType: Drug | Name: 4,5-Dehydro-D-Glucuronic Acid | DrugId: DB02305
NodeType: Drug | Name: Palmitoyl-Linoleoyl Phosphatidylcholine | DrugId: DB02306
NodeType: Drug | Name: N-(1-carboxy-3-phenylpropyl)phenylalanyl-alpha-asparagine | DrugId: DB02307
NodeType: Drug | Name: 4-(1,3,2-Dioxaborolan-2-Yloxy)Butan-1-Aminium | DrugId: DB02308
NodeType: Drug | Name: 5-monophosphate-9-beta-D-ribofuranosyl xanthine | DrugId: DB02309
NodeType: Drug | Name: 3,5,6,8-Tetramethyl-N-Methyl Phenanthrolinium | DrugId: DB02310
NodeType: Drug | Name: Methyl Methylsulfinylmethyl Sulfide | DrugId: DB02311
NodeType: Drug | Name: beta-D-galactose 6-phosphate | DrugId: DB02312
NodeType: Drug | Name: Ethyl (4R)-4-{[(2R,5S)-2-(4-fluorobenzyl)-6-methyl-5-{[(5-methyl-1,2-oxazol-3-yl)carbonyl]amino}-4-oxoheptanoyl]amino}-5-[(3S)-2-oxo-3-pyrrolidinyl]pentanoate | DrugId: DB02313
NodeType: Drug | Name: Uridine-5'-Diphosphate-N-Acetylmuramoyl-L-Alanine-D-Glutamate | DrugId: DB02314
NodeType: Drug | Name: Cyclic GMP | DrugId: DB02315
NodeType: Drug | Name: 1-(5-Carboxypentyl)-5-[(2,6-Dichlorobenzyl)Oxy]-1 H-Indole-2-Carboxylic Acid | DrugId: DB02316
NodeType: Drug | Name: 2-deoxy-2-fluoro-alpha-D-mannosyl fluoride | DrugId: DB02318
NodeType: Drug | Name: 5,6-dihydroxy-NADP | DrugId: DB02319
NodeType: Drug | Name: N-beta-D-glucopyranosylacetamide | DrugId: DB02320
NodeType: Drug | Name: 5-(3-Amino-4,4-Dihyroxy-Butylsulfanylmethyl)-Tetrahydro-Furan-2,3,4-Triol | DrugId: DB02321
NodeType: Drug | Name: Heparin Disaccharide I-S | DrugId: DB02322
NodeType: Drug | Name: EM-1745 | DrugId: DB02323
NodeType: Drug | Name: 5-Iodo-2'-Deoxyuridine-5'-Monophosphate | DrugId: DB02324
NodeType: Drug | Name: Isopropyl alcohol | DrugId: DB02325
NodeType: Drug | Name: 1-Hydroxyamine-2-Isobutylmalonic Acid | DrugId: DB02326
NodeType: Drug | Name: Triethylene glycol | DrugId: DB02327
NodeType: Drug | Name: 2-[(3-Hydroxy-2-Methyl-5-Phosphonooxymethyl-Pyridin-4-Ylmethyl)-Imino]-5-Phosphono-Pent-3-Enoic Acid | DrugId: DB02328
NodeType: Drug | Name: Carbenoxolone | DrugId: DB02329
NodeType: Drug | Name: (2s)-2-[(5-Benzofuran-2-Yl-Thiophen-2-Ylmethyl)-(2,4-Dichloro-Benzoyl)-Amino]-3-Phenyl-Propionic Acid | DrugId: DB02331
NodeType: Drug | Name: Flavin-N7 protonated-adenine dinucleotide | DrugId: DB02332
NodeType: Drug | Name: Deoxyuridine-5'-Triphosphate | DrugId: DB02333
NodeType: Drug | Name: (R)-2-Hydroxy-3-Sulfopropanoic Acid | DrugId: DB02334
NodeType: Drug | Name: 2-Aminothiazoline | DrugId: DB02335
NodeType: Drug | Name: RU83876 | DrugId: DB02336
NodeType: Drug | Name: S-(D-Carboxybutyl)-L-Homocysteine | DrugId: DB02337
NodeType: Drug | Name: NADPH | DrugId: DB02338
NodeType: Drug | Name: Allyl-{6-[3-(4-Bromo-Phenyl)-Benzofuran-6-Yloxy]-Hexyl-}-Methyl-Amin | DrugId: DB02339
NodeType: Drug | Name: N-Acetyl-Serine | DrugId: DB02340
NodeType: Drug | Name: Mdl 101,146 | DrugId: DB02341
NodeType: Drug | Name: 2-Methoxyestradiol | DrugId: DB02342
NodeType: Drug | Name: 3,6,9,12,15-Pentaoxaheptadecane | DrugId: DB02343
NodeType: Drug | Name: 3'-O-N-Octanoyl-a-D-Glucopyranosyl-B-D-Fructofuranoside | DrugId: DB02346
NodeType: Drug | Name: 2-Amino-3-(5-Tert-Butyl-3-(Phosphonomethoxy)-4-Isoxazolyl)Propionic Acid | DrugId: DB02347
NodeType: Drug | Name: Monofluorophosphate ion | DrugId: DB02348
NodeType: Drug | Name: Nicotinamide-adenine-dinucleotide-5-hydroxy-4-oxonorvaline | DrugId: DB02349
NodeType: Drug | Name: N-Hydroxy-4-[(4-Methoxylphenyl)Sulfonyl]-2,2-Dimethyl-Hexahydro-1,4-Thiazepine-3(S)-Carboxamide | DrugId: DB02350
NodeType: Drug | Name: 3-(Benzyloxy)Pyridin-2-Amine | DrugId: DB02352
NodeType: Drug | Name: Heparin Disaccharide Iii-S | DrugId: DB02353
NodeType: Drug | Name: 4-{[1-Methyl-5-(2-Methyl-Benzoimidazol-1-Ylmethyl)-1h-Benzoimidazol-2-Ylmethyl]-Amino}-Benzamidine | DrugId: DB02354
NodeType: Drug | Name: Adenosine-5'-Rp-Alpha-Thio-Triphosphate | DrugId: DB02355
NodeType: Drug | Name: 4-Imidazolmethylene-5-Imidazolone Chromophore | DrugId: DB02356
NodeType: Drug | Name: Methyl-O3-(Alpha-D-Mannose)-Alpha-D-Mannose | DrugId: DB02357
NodeType: Drug | Name: LY374571 | DrugId: DB02358
NodeType: Drug | Name: 9-Butyl-8-(2,5-Dimethoxy-Benzyl)-9h-Purin-6-Ylamine | DrugId: DB02359
NodeType: Drug | Name: Bis-Napthyl Beta-Ketophosphonic Acid | DrugId: DB02360
NodeType: Drug | Name: S-Methyl Thiocysteine Group | DrugId: DB02361
NodeType: Drug | Name: Aminobenzoic acid | DrugId: DB02362
NodeType: Drug | Name: 2'-Monophosphoadenosine-5'-Diphosphate | DrugId: DB02363
NodeType: Drug | Name: 2-Amino-3-(Diethoxy-Phosphoryloxy)-Propionic Acid | DrugId: DB02364
NodeType: Drug | Name: 1,10-Phenanthroline | DrugId: DB02365
NodeType: Drug | Name: CRA_10762 | DrugId: DB02366
NodeType: Drug | Name: (1n)-4-N-Butoxyphenylsulfonyl-(2r)-N-Hydroxycarboxamido-(4s)-Methanesulfonylamino-Pyrrolidine | DrugId: DB02367
NodeType: Drug | Name: N-Acetyl-L-Citrulline | DrugId: DB02368
NodeType: Drug | Name: 3-Aza-2,3-Dihydrogeranyl Diphosphate | DrugId: DB02369
NodeType: Drug | Name: Nz-(1-Carboxyethyl)-Lysine | DrugId: DB02370
NodeType: Drug | Name: 2-(2-Hydroxy-1,1-Dihydroxymethyl-Ethylamino)-Ethanesulfonic Acid | DrugId: DB02371
NodeType: Drug | Name: 2,5-Dimethylpyrimidin-4-Amine | DrugId: DB02372
NodeType: Drug | Name: Adenosine monotungstate | DrugId: DB02373
NodeType: Drug | Name: Xylose-Derived Imidazole | DrugId: DB02374
NodeType: Drug | Name: Myricetin | DrugId: DB02375
NodeType: Drug | Name: D-gluconhydroximo-1,5-lactam | DrugId: DB02376
NodeType: Drug | Name: MMI-175 | DrugId: DB02378
NodeType: Drug | Name: Beta-D-Glucose | DrugId: DB02379
NodeType: Drug | Name: Deoxyinosine | DrugId: DB02380
NodeType: Drug | Name: nor-NOHA | DrugId: DB02381
NodeType: Drug | Name: Namn | DrugId: DB02382
NodeType: Drug | Name: Tolrestat | DrugId: DB02383
NodeType: Drug | Name: (E)-2-Fluoro-P-Hydroxycinnamate | DrugId: DB02384
NodeType: Drug | Name: Leucine Phosphonic Acid | DrugId: DB02386
NodeType: Drug | Name: Cyclohexyl-{4-[5-(3,4-Dichlorophenyl)-2-Piperidin-4-Yl-3-Propyl-3h-Imidazol-4-Yl]-Pyrimidin-2-Yl}Amine | DrugId: DB02388
NodeType: Drug | Name: 5-Bromo-N[2-(Dimethylamino)Ethyl]-9-Aminoacridine-4-Carboxamide | DrugId: DB02390
NodeType: Drug | Name: 2-Amino-7-[2-(2-Hydroxy-1-Hydroxymethyl-Ethylamino)-Ethyl]-1,7-Dihydro-Purin-6-One | DrugId: DB02391
NodeType: Drug | Name: D-Gluco-2,5-Anhydro-1-Deoxy-1-Phosphonohexitol-6-Phosphate | DrugId: DB02393
NodeType: Drug | Name: Oxiranpseudoglucose | DrugId: DB02394
NodeType: Drug | Name: 3-Hydroxymethyl-5-Aziridinyl-1methyl-2-[1h-Indole-4,7-Dione]-Propanol | DrugId: DB02395
NodeType: Drug | Name: Methylethylamine | DrugId: DB02396
NodeType: Drug | Name: O-(N-acetyl-alpha-D-galactosaminyl)-L-serine | DrugId: DB02397
NodeType: Drug | Name: 6-[N-(4-(Aminomethyl)Phenyl)Carbamyl]-2-Naphthalenecarboxamidine | DrugId: DB02398
NodeType: Drug | Name: L-Rhamnitol | DrugId: DB02399
NodeType: Drug | Name: ES-936 | DrugId: DB02400
NodeType: Drug | Name: 4-Hydroxy-1,2,5-oxadiazole-3-carboxylic acid | DrugId: DB02401
NodeType: Drug | Name: 5-(4-Methoxyphenoxy)-2,4-Quinazolinediamine | DrugId: DB02402
NodeType: Drug | Name: 2-Fluoroaniline | DrugId: DB02403
NodeType: Drug | Name: 1-Deoxy-1-Thio-Heptaethylene Glycol | DrugId: DB02404
NodeType: Drug | Name: 12-Bromododecanoic Acid | DrugId: DB02405
NodeType: Drug | Name: N-Valeric Acid | DrugId: DB02406
NodeType: Drug | Name: 6-O-Cyclohexylmethyl Guanine | DrugId: DB02407
NodeType: Drug | Name: (3s)-3-Amino-1-(Cyclopropylamino)Heptane-2,2-Diol | DrugId: DB02408
NodeType: Drug | Name: (1r,4s)-2-Azabornane | DrugId: DB02409
NodeType: Drug | Name: 2-Acetyl-3-[(4-Amino-2-Methyl-5-Pyrimidinyl)Methyl]-4-Methyl-5-(4,6,6-Trihydroxy-3,5-Dioxa-4,6-Diphosphahex-1-Yl)Thiazolium Inner Salt P,P'-Dioxide | DrugId: DB02410
NodeType: Drug | Name: 2-(11-{2-[Benzenesulfonyl-(3-Methyl-Butyl)-Amino]-1-Hydroxy-Ethyl}-6,9-Dioxo-2-Oxa-7,10-Diaza-Bicyclo[11.2.2]Heptadeca-1(16),13(17),14-Trien-8-Yl)-Acetamide, Inhibitor 2 | DrugId: DB02411
NodeType: Drug | Name: Tetrahydropyran | DrugId: DB02412
NodeType: Drug | Name: Hydroxyethylcysteine | DrugId: DB02413
NodeType: Drug | Name: Cyclo(his-pro) | DrugId: DB02414
NodeType: Drug | Name: N-Octyl-2-Hydroxyethyl Sulfoxide | DrugId: DB02415
NodeType: Drug | Name: 2-Ribofuranosyl-3-Iodo-2,3-Dihydro-1h-Pyrazolo[3,4-D]Pyrimidin-4-Ylamine | DrugId: DB02416
NodeType: Drug | Name: 2,4,6-Tribromophenol | DrugId: DB02417
NodeType: Drug | Name: (R,R)-2,3-Butanediol | DrugId: DB02418
NodeType: Drug | Name: Ethyl Oxo(Piperidin-1-Yl)Acetate | DrugId: DB02419
NodeType: Drug | Name: [[4-(Aminomethyl)Phenyl]Amino]Oxo-Acetic Acid, | DrugId: DB02420
NodeType: Drug | Name: Uridine-5'-diphosphate-mannose | DrugId: DB02421
NodeType: Drug | Name: Methyl-2-S-(Alpha-D-Mannopyranosyl)-2-Thio-Alpha-D-Mannopyranoside | DrugId: DB02422
NodeType: Drug | Name: Thiopyrophosphate | DrugId: DB02423
NodeType: Drug | Name: Geldanamycin | DrugId: DB02424
NodeType: Drug | Name: Hexadecyl Octanoate | DrugId: DB02425
NodeType: Drug | Name: Carboxyatractyloside | DrugId: DB02426
NodeType: Drug | Name: 2,4-Diamino-6-[N-(2',5'-Dimethoxybenzyl)-N-Methylamino]Quinazoline | DrugId: DB02427
NodeType: Drug | Name: Quinaldic Acid | DrugId: DB02428
NodeType: Drug | Name: 4-(Aminosulfonyl)-N-[(4-Fluorophenyl)Methyl]-Benzamide | DrugId: DB02429
NodeType: Drug | Name: Trehalose-6-Phosphate | DrugId: DB02430
NodeType: Drug | Name: RU90395 | DrugId: DB02432
NodeType: Drug | Name: {[(2,2-Dihydroxy-Ethyl)-(2,3,4,5-Tetrahydroxy-6-Phosphonooxy-Hexyl)-Amino]-Methyl}-Phosphonic Acid | DrugId: DB02433
NodeType: Drug | Name: 4-(2-Thienyl)Butyric Acid | DrugId: DB02434
NodeType: Drug | Name: Aminomethylcyclohexane | DrugId: DB02435
NodeType: Drug | Name: {4-[(2S)-2-({[(1S)-1-Carboxy-2-phenylethyl]carbamoyl}amino)-3-oxo-3-(pentylamino)propyl]phenoxy}malonic acid | DrugId: DB02436
NodeType: Drug | Name: (5r)-5-Amino-6-Hydroxyhexylcarbamic Acid | DrugId: DB02437
NodeType: Drug | Name: 3-O-Methylfructose in Linear Form | DrugId: DB02438
NodeType: Drug | Name: 2-Butyl-5,6-Dihydro-1h-Imidazo[4,5-D]Pyridazine-4,7-Dione | DrugId: DB02441
NodeType: Drug | Name: Dioxyselenocysteine | DrugId: DB02442
NodeType: Drug | Name: Methicillin Acyl-Serine | DrugId: DB02443
NodeType: Drug | Name: 2-Deoxy-2-Amino Glucitol-6-Phosphate | DrugId: DB02445
NodeType: Drug | Name: Glutamine hydroxamate | DrugId: DB02446
NodeType: Drug | Name: 3,8,9,10-tetrahydroxy-7-hydroxymethyl-6-oxa-1,3-diaza-spiro[4.5]decane-2,4-dione | DrugId: DB02447
NodeType: Drug | Name: N-Tridecanoic Acid | DrugId: DB02448
NodeType: Drug | Name: 3-(1h-Indol-3-Yl)-2-[4-(4-Phenyl-Piperidin-1-Yl)-Benzenesulfonylamino]-Propionic Acid | DrugId: DB02449
NodeType: Drug | Name: 2-Benzo[1,3]Dioxol-5-Ylmethyl-3-Benzyl-Succinic Acid | DrugId: DB02450
NodeType: Drug | Name: B-nonylglucoside | DrugId: DB02451
NodeType: Drug | Name: Thymidine 5'-triphosphate | DrugId: DB02452
NodeType: Drug | Name: Antimonous acid | DrugId: DB02453
NodeType: Drug | Name: 5-(6-Amino-9h-Purin-9-Yl)-4-Hydroxytetrahydrofuran-3-Yl Dihydrogen Phosphate | DrugId: DB02454
NodeType: Drug | Name: Fluoresceinylthioureido | DrugId: DB02455
NodeType: Drug | Name: Aracytidine 5'-monophosphate | DrugId: DB02456
NodeType: Drug | Name: Undecyl-Phosphinic Acid Butyl Ester | DrugId: DB02457
NodeType: Drug | Name: S-(2,4-dinitrophenyl)glutathione | DrugId: DB02458
NodeType: Drug | Name: 4-guanidinobenzoic acid | DrugId: DB02459
NodeType: Drug | Name: Hydrogenobyrinic acid | DrugId: DB02460
NodeType: Drug | Name: S-Methyl Phosphocysteine | DrugId: DB02461
NodeType: Drug | Name: Thiocoumarin | DrugId: DB02462
NodeType: Drug | Name: 2-(2-Hydroxy-Phenyl)-1h-Indole-5-Carboxamidine | DrugId: DB02463
NodeType: Drug | Name: Benzylamine | DrugId: DB02464
NodeType: Drug | Name: Methoxy arachidonyl fluorophosphonate | DrugId: DB02465
NodeType: Drug | Name: BMS-181156 | DrugId: DB02466
NodeType: Drug | Name: L-methionine (S)-S-oxide | DrugId: DB02467
NodeType: Drug | Name: 12-Phenylheme | DrugId: DB02468
NodeType: Drug | Name: 4,6-dideoxy-4-amino-beta-D-glucopyranoside | DrugId: DB02469
NodeType: Drug | Name: D-Glycero-D-Mannopyranose-7-Phosphate | DrugId: DB02470
NodeType: Drug | Name: Nojirimycine Tetrazole | DrugId: DB02471
NodeType: Drug | Name: 7,8-dihydroinosine | DrugId: DB02472
NodeType: Drug | Name: 6-[N-(1-Isopropyl-3,4-Dihydro-7-Isoquinolinyl)Carbamyl]-2-Naphthalenecarboxamidine | DrugId: DB02473
NodeType: Drug | Name: BMSC-0013 | DrugId: DB02474
NodeType: Drug | Name: Deoxyamidinoproclavaminic acid | DrugId: DB02475
NodeType: Drug | Name: N-({4-[4-(2-Methyl-1H-imidazol-1-yl)butyl]phenyl}acetyl)-L-seryl-N-(2-cyclohexylethyl)-L-lysinamide | DrugId: DB02477
NodeType: Drug | Name: (R)-N-(3-Indol-1-Yl-2-Methyl-Propyl)-4-Sulfamoyl-Benzamide | DrugId: DB02479
NodeType: Drug | Name: (S)-4-bromo-3-hydroxy-3-methylbutyl diphosphate | DrugId: DB02480
NodeType: Drug | Name: N-Benzylformamide | DrugId: DB02481
NodeType: Drug | Name: Phosphonothreonine | DrugId: DB02482
NodeType: Drug | Name: Etheno-NAD | DrugId: DB02483
NodeType: Drug | Name: Cytidine 5'-diphosphoglycerol | DrugId: DB02484
NodeType: Drug | Name: Cytidine-5'-Monophosphate-5-N-Acetylneuraminic Acid | DrugId: DB02485
NodeType: Drug | Name: 2-Hydroxyethyl Disulfide | DrugId: DB02486
NodeType: Drug | Name: 1-(2-Ethanone)-2-Hydroxy-2-(1-Amino-2-Methyl-2-Ethanol)-4-(2-Dimethyl)Ethane-Imidazoline-5-One;Chromophore (Thr-Leu-Gly) | DrugId: DB02488
NodeType: Drug | Name: 9-Methylguanine | DrugId: DB02489
NodeType: Drug | Name: (Diaminomethyl-Methyl-Amino)-Acetic Acid | DrugId: DB02490
NodeType: Drug | Name: 4-[4-(1-Amino-1-Methylethyl)Phenyl]-5-Chloro-N-[4-(2-Morpholin-4-Ylethyl)Phenyl]Pyrimidin-2-Amine | DrugId: DB02491
NodeType: Drug | Name: Ghavamiol | DrugId: DB02492
NodeType: Drug | Name: Hydantocidin-5'-phosphate | DrugId: DB02493
NodeType: Drug | Name: (S)-3-phenyllactic acid | DrugId: DB02494
NodeType: Drug | Name: 9-(4-hydroxybutyl)-N2-phenylguanine | DrugId: DB02495
NodeType: Drug | Name: 1-Deoxy-D-xylulose 5-phosphate | DrugId: DB02496
NodeType: Drug | Name: L-Alpha-Glycerophosphorylserine | DrugId: DB02497
NodeType: Drug | Name: Carba-nicotinamide-adenine-dinucleotide | DrugId: DB02498
NodeType: Drug | Name: Dinor-N(Omega)-Hydroxy-L-Arginine | DrugId: DB02499
NodeType: Drug | Name: 6-(Dihydroxy-Isobutyl)-Thymine | DrugId: DB02500
NodeType: Drug | Name: N(2)-succinyl-L-arginine | DrugId: DB02501
NodeType: Drug | Name: 8-hydroxy-2'-deoxyguanosine | DrugId: DB02502
NodeType: Drug | Name: 4-(Carboxyvin-2-Yl)Phenylboronic Acid | DrugId: DB02503
NodeType: Drug | Name: [3-(1-Benzyl-3-Carbamoylmethyl-2-Methyl-1h-Indol-5-Yloxy)-Propyl-]-Phosphonic Acid | DrugId: DB02504
NodeType: Drug | Name: N-(R-Carboxy-Ethyl)-Alpha-(S)-(2-Phenylethyl) | DrugId: DB02505
NodeType: Drug | Name: 2,6,8-Trimethyl-3-Amino-9-Benzyl-9-Methoxynonanoic Acid | DrugId: DB02506
NodeType: Drug | Name: Isopentyl Pyrophosphate | DrugId: DB02508
NodeType: Drug | Name: Farnesol | DrugId: DB02509
NodeType: Drug | Name: 5'-O-(L-Prolylsulfamoyl)adenosine | DrugId: DB02510
NodeType: Drug | Name: 2-Hydroxy-5-({1-[(2-Naphthyloxy)Methyl]-3-Oxoprop-1-Enyl}Amino)Tyrosine | DrugId: DB02511
NodeType: Drug | Name: 1,6-Fructose Diphosphate (Linear Form) | DrugId: DB02512
NodeType: Drug | Name: Thymol | DrugId: DB02513
NodeType: Drug | Name: (2Z)-3-{[Oxido(oxo)phosphoranyl]oxy}-2-phenylacrylate | DrugId: DB02514
NodeType: Drug | Name: (R)-carnitinyl-CoA betaine | DrugId: DB02516
NodeType: Drug | Name: D-Glutamic Acid | DrugId: DB02517
NodeType: Drug | Name: N-Acetylalanine | DrugId: DB02518
NodeType: Drug | Name: Indirubin-5-sulphonate | DrugId: DB02519
NodeType: Drug | Name: Ditiocarb | DrugId: DB02520
NodeType: Drug | Name: Flaviolin | DrugId: DB02521
NodeType: Drug | Name: Phosphonopyruvate | DrugId: DB02522
NodeType: Drug | Name: 2-aminooxyethyl-[[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxy-tetrahydrofuran-2-yl]methyl]-methyl-sulfonium | DrugId: DB02523
NodeType: Drug | Name: 2',3'-O-{4-[Hydroxy(oxido)-��5-azanylidene]-2,6-dinitro-2,5-cyclohexadiene-1,1-diyl}adenosine 5'-(tetrahydrogen triphosphate) | DrugId: DB02524
NodeType: Drug | Name: D-galactohydroximo-1,5-lactam | DrugId: DB02525
NodeType: Drug | Name: CRA_10655 | DrugId: DB02526
NodeType: Drug | Name: Tetrazolyl Histidine | DrugId: DB02528
NodeType: Drug | Name: (2R,4S,5R,6R)-5-Acetamido-4-amino-6-(diethylcarbamoyl)oxane-2-carboxylic acid | DrugId: DB02529
NodeType: Drug | Name: Isobutyric acid | DrugId: DB02531
NodeType: Drug | Name: 2,4,6-Triaminoquinazoline | DrugId: DB02532
NodeType: Drug | Name: 2-Allylphenol | DrugId: DB02534
NodeType: Drug | Name: Aminodi(Ethyloxy)Ethylaminocarbonylbenzenesulfonamide | DrugId: DB02535
NodeType: Drug | Name: D-glyceraldehyde | DrugId: DB02536
NodeType: Drug | Name: 2-Hydroxy-5-({1-[(4-Methylphenoxy)Methyl]-3-Oxoprop-1-Enyl}Amino)-L-Tyrosine | DrugId: DB02537
NodeType: Drug | Name: N-[4-(2-Methylimidazo[1,2-a]Pyridin-3-Yl)-2-Pyrimidinyl]Acetamide | DrugId: DB02538
NodeType: Drug | Name: 10-formyl-5,8,10-trideazafolic acid | DrugId: DB02540
NodeType: Drug | Name: 4-Hydroxybutan-1-Aminium | DrugId: DB02541
NodeType: Drug | Name: (4s)-5-Fluoro-L-Leucine | DrugId: DB02542
NodeType: Drug | Name: Pyrrole-2-Carboxylate | DrugId: DB02543
NodeType: Drug | Name: N-(6-{[3-(4-Bromophenyl)-1,2-Benzisothiazol-6-Yl]Oxy}Hexyl)-N-Methylprop-2-En-1-Amine | DrugId: DB02544
NodeType: Drug | Name: Fexaramine | DrugId: DB02545
NodeType: Drug | Name: Vorinostat | DrugId: DB02546
NodeType: Drug | Name: Guanosine-5'-Diphosphate-Rhamnose | DrugId: DB02547
NodeType: Drug | Name: D-glucitol 6-phosphate | DrugId: DB02548
NodeType: Drug | Name: 3'-O-Acetylthymidine-5'-diphosphate | DrugId: DB02549
NodeType: Drug | Name: 8-(2-Chloro-3,4,5-Trimethoxy-Benzyl)-2-Fluoro-9-Pent-4-Ylnyl-9h-Purin-6-Ylamine | DrugId: DB02550
NodeType: Drug | Name: 6-[N-(4-Ethyl-1,2,3,4-Tetrahydro-6-Isoquinolinyl)Carbamyl]-2-Naphthalenecarboxamidine | DrugId: DB02551
NodeType: Drug | Name: Glutathionylspermidine disulfide | DrugId: DB02553
NodeType: Drug | Name: UDP-6-sulfoquinovose | DrugId: DB02554
NodeType: Drug | Name: SP4160 | DrugId: DB02555
NodeType: Drug | Name: D-Phenylalanine | DrugId: DB02556
NodeType: Drug | Name: Phosphoramidon | DrugId: DB02557
NodeType: Drug | Name: N-(3-Phenyl-2-Sulfanylpropanoyl)Phenylalanylalanine | DrugId: DB02558
NodeType: Drug | Name: 6-(Octahydro-1h-Indol-1-Ylmethyl)Decahydroquinazoline-2,4-Diamine | DrugId: DB02559
NodeType: Drug | Name: [(1S)-1-acetamido-2-(4-chlorophenyl)ethyl]-[(2S)-2-amino-3-hydroxy-3-oxo-propoxy]-dihydroxy-boron | DrugId: DB02560
NodeType: Drug | Name: Beta-D-Fructopyranose | DrugId: DB02561
NodeType: Drug | Name: Quinonoid 7,8-Tetrahydrobiopterin | DrugId: DB02562
NodeType: Drug | Name: Hexanoyl-CoA | DrugId: DB02563
NodeType: Drug | Name: 4-(dimethylamino)-N-[7-(hydroxyamino)-7-oxoheptyl]benzamide | DrugId: DB02565
NodeType: Drug | Name: 8-Hydroxy-4-(1-Hydroxyethyl)Quinoline-2-Carboxylic Acid | DrugId: DB02566
NodeType: Drug | Name: PD173955 | DrugId: DB02567
NodeType: Drug | Name: [N-[N-(4-Methoxy-2,3,6-trimethylphenylsulfonyl)-L-aspartyl]-D-(4-amidino-phenylalanyl)]-piperidine | DrugId: DB03081
NodeType: Drug | Name: 6-[(Z)-Amino(Imino)Methyl]-N-[4-(Aminomethyl)Phenyl]-4-(Pyrimidin-2-Ylamino)-2-Naphthamide | DrugId: DB03082
NodeType: Drug | Name: IC261 | DrugId: DB03083
NodeType: Drug | Name: Cyclopropyl-{4-[5-(3,4-Dichlorophenyl)-2-[(1-Methyl)-Piperidin]-4-Yl-3-Propyl-3h-Imidazol-4-Yl]-Pyrimidin-2-Yl}Amine | DrugId: DB03084
NodeType: Drug | Name: Glycolic acid | DrugId: DB03085
NodeType: Drug | Name: N'-(2s,3r)-3-Amino-4-Cyclohexyl-2-Hydroxy-Butano-N-(4-Methylphenyl)Hydrazide | DrugId: DB03086
NodeType: Drug | Name: 2-(Sec-Butyl)Thiazole | DrugId: DB03087
NodeType: Drug | Name: Ethylaminobenzylmethylcarbonyl Group | DrugId: DB03090
NodeType: Drug | Name: Isoglutamine | DrugId: DB03091
NodeType: Drug | Name: 5-Hydroxymethyl-Chonduritol | DrugId: DB03092
NodeType: Drug | Name: 8-(2,5-Dimethoxy-Benzyl)-2-Fluoro-9h-Purin-6-Ylamine | DrugId: DB03093
NodeType: Drug | Name: 3,5-Dihydro-5-Methylidene-4h-Imidazol-4-On | DrugId: DB03094
NodeType: Drug | Name: Tetramethylammonium | DrugId: DB03095
